# dimension of H = 6
# flow parameter s, norm of off-diagonal elements of H, vectorized elements of H (N*N elements)
2.02	0.000196276	1.41677	-6.01762e-05	-1.01964e-11	-1.01964e-11	-1.62492e-16	-1.71469e-21	-6.01762e-05	3.47067	-5.7479e-05	-5.7479e-05	1.50291e-11	1.95715e-16	-1.01964e-11	-5.7479e-05	5.5	-1.71584e-10	-5.40754e-05	-1.32218e-11	-1.01964e-11	-5.7479e-05	-1.71584e-10	5.5	-5.40754e-05	-1.32218e-11	-1.62492e-16	1.50291e-11	-5.40754e-05	-5.40754e-05	7.54944	-5.64352e-05	-1.71469e-21	1.95715e-16	-1.32218e-11	-1.32218e-11	-5.64352e-05	9.56312	
2.121	0.000129057	1.41677	-3.92994e-05	-4.3929e-12	-4.3929e-12	-4.58041e-17	-3.20917e-22	-3.92994e-05	3.47067	-3.79202e-05	-3.79202e-05	6.48723e-12	5.60885e-17	-4.3929e-12	-3.79202e-05	5.5	-6.81338e-11	-3.53804e-05	-5.7435e-12	-4.3929e-12	-3.79202e-05	-6.81338e-11	5.5	-3.53804e-05	-5.7435e-12	-4.58041e-17	6.48723e-12	-3.53804e-05	-3.53804e-05	7.54944	-3.74703e-05	-3.20917e-22	5.60885e-17	-5.7435e-12	-5.7435e-12	-3.74703e-05	9.56312	
2.222	8.48653e-05	1.41677	-2.56653e-05	-1.89263e-12	-1.89263e-12	-1.29117e-17	-6.00633e-23	-2.56653e-05	3.47067	-2.50169e-05	-2.50169e-05	2.80018e-12	1.60742e-17	-1.89263e-12	-2.50169e-05	5.5	-1.72725e-11	-2.31487e-05	-2.49501e-12	-1.89263e-12	-2.50169e-05	-1.72725e-11	5.5	-2.31487e-05	-2.49501e-12	-1.29117e-17	2.80018e-12	-2.31487e-05	-2.31487e-05	7.54944	-2.48785e-05	-6.00633e-23	1.60742e-17	-2.49501e-12	-2.49501e-12	-2.48785e-05	9.56312	
2.323	5.58096e-05	1.41677	-1.67613e-05	-8.15429e-13	-8.15429e-13	-3.63972e-18	-1.12416e-23	-1.67613e-05	3.47067	-1.65042e-05	-1.65042e-05	1.20868e-12	4.6067e-18	-8.15429e-13	-1.65042e-05	5.5	7.36239e-12	-1.51458e-05	-1.08385e-12	-8.15429e-13	-1.65042e-05	7.36239e-12	5.5	-1.51458e-05	-1.08385e-12	-3.63972e-18	1.20868e-12	-1.51458e-05	-1.51458e-05	7.54944	-1.65181e-05	-1.12416e-23	4.6067e-18	-1.08385e-12	-1.08385e-12	-1.65181e-05	9.56312	
2.424	3.67044e-05	1.41677	-1.09463e-05	-3.51324e-13	-3.51324e-13	-1.02602e-18	-2.10403e-24	-1.09463e-05	3.47067	-1.08882e-05	-1.08882e-05	5.21719e-13	1.32024e-18	-3.51324e-13	-1.08882e-05	5.5	1.91538e-11	-9.90957e-06	-4.70835e-13	-3.51324e-13	-1.08882e-05	1.91538e-11	5.5	-9.90957e-06	-4.70835e-13	-1.02602e-18	5.21719e-13	-9.90957e-06	-9.90957e-06	7.54944	-1.09672e-05	-2.10403e-24	1.32024e-18	-4.70835e-13	-4.70835e-13	-1.09672e-05	9.56312	
2.525	2.41412e-05	1.41677	-7.14873e-06	-1.51366e-13	-1.51366e-13	-2.89228e-19	-3.93798e-25	-7.14873e-06	3.47067	-7.1832e-06	-7.1832e-06	2.25197e-13	3.78367e-19	-1.51366e-13	-7.1832e-06	5.5	2.47437e-11	-6.48364e-06	-2.04536e-13	-1.51366e-13	-7.1832e-06	2.47437e-11	5.5	-6.48364e-06	-2.04536e-13	-2.89228e-19	2.25197e-13	-6.48364e-06	-6.48364e-06	7.54944	-7.28172e-06	-3.93798e-25	3.78367e-19	-2.04536e-13	-2.04536e-13	-7.28172e-06	9.56312	
2.626	1.58793e-05	1.41677	-4.66863e-06	-6.52157e-14	-6.52157e-14	-8.15316e-20	-7.3705e-26	-4.66863e-06	3.47067	-4.73893e-06	-4.73893e-06	9.72048e-14	1.08437e-19	-6.52157e-14	-4.73893e-06	5.5	2.73726e-11	-4.24212e-06	-8.88525e-14	-6.52157e-14	-4.73893e-06	2.73726e-11	5.5	-4.24212e-06	-8.88525e-14	-8.15316e-20	9.72048e-14	-4.24212e-06	-4.24212e-06	7.54944	-4.83472e-06	-7.3705e-26	1.08437e-19	-8.88525e-14	-8.88525e-14	-4.83472e-06	9.56312	
2.727	1.04457e-05	1.41677	-3.04895e-06	-2.80979e-14	-2.80979e-14	-2.29833e-20	-1.37949e-26	-3.04895e-06	3.47067	-3.12638e-06	-3.12638e-06	4.19579e-14	3.10769e-20	-2.80979e-14	-3.12638e-06	5.5	2.86007e-11	-2.77554e-06	-3.85985e-14	-2.80979e-14	-3.12638e-06	2.86007e-11	5.5	-2.77554e-06	-3.85985e-14	-2.29833e-20	4.19579e-14	-2.77554e-06	-2.77554e-06	7.54944	-3.21002e-06	-1.37949e-26	3.10769e-20	-3.85985e-14	-3.85985e-14	-3.21002e-06	9.56312	
2.828	6.87183e-06	1.41677	-1.99118e-06	-1.21059e-14	-1.21059e-14	-6.47886e-21	-2.58192e-27	-1.99118e-06	3.47067	-2.06255e-06	-2.06255e-06	1.81109e-14	8.90637e-21	-1.21059e-14	-2.06255e-06	5.5	2.91711e-11	-1.81598e-06	-1.67676e-14	-1.21059e-14	-2.06255e-06	2.91711e-11	5.5	-1.81598e-06	-1.67676e-14	-6.47886e-21	1.81109e-14	-1.81598e-06	-1.81598e-06	7.54944	-2.1313e-06	-2.58192e-27	8.90637e-21	-1.67676e-14	-1.67676e-14	-2.1313e-06	9.56312	
2.929	4.52105e-06	1.41677	-1.30038e-06	-5.21578e-15	-5.21578e-15	-1.82636e-21	-4.83244e-28	-1.30038e-06	3.47067	-1.36071e-06	-1.36071e-06	7.81745e-15	2.55248e-21	-5.21578e-15	-1.36071e-06	5.5	2.94348e-11	-1.18816e-06	-7.28403e-15	-5.21578e-15	-1.36071e-06	2.94348e-11	5.5	-1.18816e-06	-7.28403e-15	-1.82636e-21	7.81745e-15	-1.18816e-06	-1.18816e-06	7.54944	-1.41508e-06	-4.83244e-28	2.55248e-21	-7.28403e-15	-7.28403e-15	-1.41508e-06	9.56312	
